2006-12-29,2007-01-03,19
2015-11-26,2015-11-27,101
2011-03-14,2011-03-14,330
2010-11-18,2010-11-18,5
2011-11-29,2011-12-03,164
2011-01-01,2011-01-23,1945
2006-05-23,2006-11-06,263
2018-02-22,2019-04-28,177
2007-02-28,2011-03-24,126
2016-06-10,2017-10-03,2016
2006-10-01,2006-10-10,551
2008-02-03,2013-02-23,1215
2012-02-20,2012-03-05,71
2014-01-31,2016-07-12,141
2014-11-30,2014-12-04,27
2006-05-13,2006-06-03,320
2010-06-22,2010-06-22,9
2010-07-06,2010-07-06,3
2010-07-31,2010-07-31,55
2010-08-04,2010-08-20,339
2010-11-02,2010-11-10,350
2010-12-17,2010-12-22,101
2014-04-11,2014-04-11,24
2018-06-04,2018-06-24,870
2015-06-02,2015-06-02,139
2007-05-18,2007-06-06,218
2014-06-18,2014-06-18,72
2009-06-13,2009-06-25,176
2006-10-01,2007-03-31,41
2008-03-25,2008-10-04,289
2007-01-01,2007-01-13,519
2008-10-05,2008-10-10,91
2017-09-08,2017-10-07,101
2018-04-29,2018-05-04,173
2019-07-22,2019-07-25,125
2008-07-11,2008-07-14,36
2007-08-29,2007-09-03,139
2008-05-07,2008-07-10,37
2008-07-11,2008-07-14,4
2011-05-20,2013-04-29,129
2005-12-04,2007-03-13,526
2009-03-25,2009-03-25,817
2009-11-27,2010-11-06,187
2007-08-14,2007-08-31,292
2012-04-15,2012-04-18,236
2019-07-04,2019-07-04,17
2007-03-06,2007-04-20,61
2007-04-21,2007-04-21,20
2007-08-22,2007-09-01,28
2014-09-23,2014-09-23,8
2005-09-14,2007-04-06,683
2009-10-01,2010-01-19,72
2013-08-23,2014-03-21,5258
2016-07-18,2016-07-18,5
2008-06-06,2015-08-02,1073
2011-01-22,2011-05-17,468
2007-09-12,2007-10-12,642
2005-07-30,2006-01-05,99
2005-12-03,2006-11-13,1731
2015-10-25,2015-10-26,478
2012-07-14,2012-07-14,6
2012-07-12,2012-07-14,6
2008-01-02,2008-02-03,313
2011-03-13,2011-03-14,19
2011-10-13,2012-02-25,1973
2016-05-21,2016-05-23,11
2006-07-18,2010-12-09,555
2015-06-10,2015-06-10,11
2015-09-22,2015-09-22,76
2010-04-01,2010-05-30,121
2012-06-13,2013-06-15,971
2009-11-30,2009-11-30,12
2016-01-16,2016-01-18,13
2004-06-16,2009-07-02,986
2006-09-04,2008-06-14,585
2009-02-22,2009-02-22,72
2013-01-25,2013-07-03,685
2007-08-01,2009-08-12,210
2015-06-16,2015-06-16,21
2016-07-05,2016-07-05,72
2017-10-02,2017-10-03,87
2015-10-22,2015-10-22,94
2008-08-16,2008-11-20,141
2007-10-18,2007-10-18,18
2009-04-13,2009-04-14,197
2006-10-30,2007-01-03,10
2007-01-15,2007-01-15,33
2006-12-31,2007-01-08,25
2007-10-08,2008-01-26,2691
2008-02-13,2008-04-01,120
2011-03-17,2011-03-17,112
2007-01-22,2007-09-17,114
2016-01-03,2017-02-11,118
2009-07-01,2009-07-01,53
2015-12-11,2015-12-11,51
2015-12-11,2015-12-11,7
2020-01-05,2020-01-05,73
2019-12-29,2019-12-29,369
2009-08-23,2009-08-23,18
2018-11-26,2019-07-28,4075
2011-11-07,2011-11-25,284
2011-02-19,2011-04-03,110
2018-04-25,2018-04-25,29
2012-02-03,2012-02-03,27
2012-05-26,2012-12-30,472
2011-11-26,2011-11-26,28
2010-08-22,2010-08-22,24
2019-03-20,2019-03-24,73
2012-06-20,2017-10-21,1644
2007-04-28,2014-06-20,2684
2014-12-17,2016-08-07,1068
2008-01-12,2008-12-27,600
2009-12-26,2010-03-11,68
2007-12-24,2007-12-24,12
2011-05-18,2014-01-16,56
2008-06-11,2009-03-06,1762
2018-07-08,2018-07-24,186
2017-12-21,2017-12-22,113
2013-03-15,2013-03-15,38
2014-03-02,2014-03-20,75
2007-01-16,2007-01-16,22
2019-08-05,2019-08-12,369
2019-08-14,2019-08-14,16
2019-09-11,2019-09-11,479
2011-10-09,2011-10-09,926
2014-09-17,2014-09-17,30
2013-06-19,2013-06-19,6
2011-01-22,2011-01-23,336
2016-02-22,2016-12-07,90
2008-11-12,2010-11-26,125
2011-10-20,2012-02-27,1608
2012-05-29,2012-06-21,168
2007-06-02,2007-07-27,879
2010-11-08,2013-04-01,1575
2007-01-31,2007-04-03,303
2011-02-18,2011-02-19,67
2009-09-30,2009-09-30,14
2010-09-27,2010-09-27,5
2010-11-16,2010-11-16,3
2011-04-22,2011-04-22,13
2019-10-11,2019-11-20,5
2013-08-21,2013-11-09,59
2008-08-01,2008-08-01,323
2008-02-01,2010-03-22,498
2014-02-23,2014-02-23,1
2019-05-01,2019-05-05,229
2017-07-16,2017-07-18,5
2008-04-20,2008-10-21,262
2006-07-27,2006-08-11,256
2006-07-19,2008-10-20,206
2016-07-21,2016-12-21,162
2008-06-08,2008-06-08,19
2016-08-21,2016-10-16,589
2016-12-05,2016-12-05,669
2009-07-28,2010-11-25,662
2009-12-14,2009-12-14,134
2015-03-31,2015-04-22,243
2006-06-30,2016-06-01,1394
2018-07-11,2018-07-13,1112
2007-12-12,2013-02-09,785
2010-12-16,2010-12-16,11
2011-02-22,2011-02-22,90
2009-12-02,2009-12-09,1580
2018-09-10,2018-09-14,95
2013-06-06,2015-05-04,647
2019-03-07,2019-03-16,226
2011-07-04,2011-07-05,124
2012-03-03,2012-07-05,234
2013-01-18,2013-09-29,3911
2015-08-03,2015-08-15,134
2013-07-24,2013-07-24,277
2016-06-25,2016-06-25,103
2008-06-20,2008-07-17,2772
2015-09-04,2015-09-04,9
2015-08-17,2015-08-26,60
2015-10-29,2015-10-29,10
2014-06-17,2015-05-02,74
2017-08-22,2017-08-22,2
2019-10-30,2019-11-03,89
2005-05-06,2005-05-27,151
2011-05-01,2018-11-02,807
2009-01-19,2009-01-19,15
2014-11-18,2015-06-13,1356
2013-04-06,2013-05-02,81
2017-03-22,2018-10-19,133
2018-04-17,2018-04-17,569
2007-08-03,2007-09-07,113
2011-10-20,2012-02-28,1567
2008-02-20,2008-02-20,6
2007-09-13,2009-05-25,485
2009-02-28,2009-02-28,58
2008-06-12,2008-07-15,72
2007-02-21,2009-12-12,138
2005-06-23,2007-12-28,5344
2007-04-23,2007-09-02,841
2010-08-05,2010-10-04,126
2012-06-13,2012-07-03,396
2012-04-20,2016-04-28,1031
2016-03-01,2016-03-01,10
2017-11-05,2017-11-07,45
2013-08-28,2015-07-10,2221
2007-08-29,2007-08-29,34
2012-12-11,2012-12-18,159
2011-04-07,2011-08-11,53
2016-12-30,2016-12-30,12
2011-06-07,2013-04-23,146
2017-10-04,2017-10-05,48
2007-07-10,2009-10-28,527
2017-06-08,2017-11-06,354
2008-04-23,2008-06-21,278
2017-02-22,2017-03-06,2706
2006-11-19,2007-07-22,65
2007-08-13,2007-11-22,144
2009-04-25,2010-06-21,462
2010-01-02,2010-01-30,755
2010-04-11,2010-04-27,474
2012-05-25,2012-06-23,128
2015-04-04,2015-04-04,175
2018-07-30,2018-07-30,71
2019-03-27,2019-03-27,285
2018-05-19,2018-05-29,1246
2007-03-24,2007-03-24,39
2009-06-08,2009-06-08,2
2014-04-28,2014-04-28,66
2012-03-14,2012-03-20,156
2012-11-07,2012-11-21,104
2015-04-12,2015-05-27,342
2018-04-29,2020-03-27,2212
2011-11-26,2011-11-26,15
2015-06-20,2016-01-10,112
2008-03-25,2008-03-25,208
2008-07-30,2008-07-30,6
2010-07-26,2010-08-09,181
2014-02-05,2015-05-17,758
2008-05-04,2008-06-06,162
2008-05-05,2008-05-05,24
2008-05-04,2008-05-04,41
2012-11-09,2012-12-17,275
2012-09-13,2012-09-26,120
2006-07-11,2010-10-27,15
2009-12-23,2010-01-13,25
2009-04-29,2009-05-30,889
2010-03-07,2010-03-14,71
2012-04-17,2012-04-17,40
2005-01-11,2005-01-16,119
2006-09-19,2007-03-05,1188
2007-10-12,2007-12-24,725
2010-08-18,2010-08-23,354
2012-01-12,2012-01-12,8
2015-10-31,2015-10-31,5
2016-12-12,2017-02-05,192
2016-09-16,2017-05-26,124
2017-08-10,2017-08-15,80
2018-12-30,2019-02-12,28
2018-09-23,2018-09-23,244
2008-04-21,2008-04-21,76
2006-12-07,2006-12-07,6
2010-12-08,2010-12-08,20
2008-12-23,2008-12-23,2
2012-07-25,2012-07-25,10
2012-10-02,2014-09-26,790
2015-08-22,2015-08-25,23
2010-07-15,2012-05-25,150
2005-08-08,2005-08-08,68
2007-12-19,2007-12-19,6
2011-10-21,2011-11-09,237
2007-02-24,2008-05-05,120
2008-01-06,2008-02-01,1451
2012-10-20,2012-10-20,45
2010-02-16,2010-02-16,4
2010-02-24,2010-02-24,11
2010-02-27,2010-02-27,15
2006-02-01,2006-02-01,19
2008-01-12,2009-09-21,605
2009-12-18,2010-06-09,446
2009-03-11,2009-03-11,9
2009-07-29,2009-08-17,40
2009-08-02,2009-10-02,306
2004-12-22,2005-01-07,107
2013-03-21,2013-03-21,72
2013-12-27,2015-08-13,178
2018-05-07,2018-05-14,156
2007-11-04,2007-12-12,335
2013-05-10,2013-05-28,16
2007-12-28,2008-02-10,409
2006-10-07,2009-04-02,88
2018-02-18,2018-03-12,53
2010-02-06,2010-02-06,553
2007-03-28,2007-03-28,40
2011-08-27,2011-08-27,40
2012-09-19,2013-01-10,122
2011-07-11,2012-02-07,92
2012-04-10,2012-04-10,13
2016-11-12,2016-11-12,5
2016-11-12,2016-11-12,18
2009-04-19,2018-06-22,415
2006-12-10,2006-12-10,27
2011-02-18,2012-08-06,175
2007-05-25,2007-06-02,341
2007-12-19,2007-12-20,47
2013-04-26,2013-05-30,33
2015-10-27,2015-10-27,238
2005-12-27,2006-03-18,109
2018-08-11,2018-08-11,6
2006-11-17,2007-05-06,602
2012-05-30,2012-05-30,295
2013-03-28,2013-06-01,110
2016-11-18,2018-10-01,12847
2010-04-30,2010-08-11,470
2005-12-08,2009-09-19,222
2013-01-17,2013-02-08,219
2015-06-28,2015-06-28,18
2008-09-02,2009-09-01,296
2018-04-11,2018-09-14,110
2007-03-03,2007-03-03,20
2009-06-23,2009-07-07,1988
2011-10-09,2011-10-24,166
2018-12-03,2018-12-03,23
2016-07-07,2016-07-07,55
2006-04-12,2013-07-15,555
2011-01-06,2012-01-03,100
2007-10-15,2008-01-17,225
2013-03-29,2013-03-29,22
2010-03-09,2010-03-12,780
2019-07-25,2019-10-17,253
2005-08-05,2006-06-04,1485
2018-10-25,2018-10-26,106
2007-11-02,2007-11-05,47
2007-07-23,2007-08-13,67
2008-09-01,2008-09-01,63
2007-08-22,2007-08-22,15
2008-09-09,2008-09-13,79
2008-11-15,2008-11-25,125
2009-01-09,2009-01-17,154
2009-02-17,2009-02-19,199
2009-09-18,2009-09-18,38
2013-12-01,2013-12-01,103
2008-12-24,2010-12-29,1200
2006-05-03,2007-03-26,349
2008-06-28,2011-09-28,1301
2016-01-08,2016-01-08,51
2018-05-18,2018-05-19,240
2012-06-24,2012-07-11,788
2006-10-10,2006-11-21,1786
2008-09-05,2009-01-31,336
2015-12-28,2015-12-28,17
2007-06-02,2007-06-25,69
2007-09-26,2008-03-09,152
2009-02-18,2009-02-18,202
2012-05-03,2012-05-07,13
2015-09-13,2015-09-13,12
2012-05-05,2012-05-05,3
2010-12-17,2012-02-27,7629
2008-05-06,2008-07-21,545
2010-05-30,2010-07-25,65
2015-01-01,2015-06-06,896
2007-10-06,2007-10-06,2
2016-07-06,2016-07-26,116
2017-10-14,2017-10-15,366
2017-03-25,2017-03-25,52
2012-12-03,2013-03-09,95
2009-04-15,2009-04-18,406
2005-12-26,2006-06-09,619
2007-05-31,2010-11-29,205
2010-02-14,2010-02-14,26
2007-11-24,2007-11-24,21
2006-05-03,2007-07-17,651
2016-12-04,2017-01-05,169
2008-04-29,2008-06-29,356
2012-11-09,2013-08-14,304
2013-11-17,2014-07-26,37
2006-05-17,2006-05-17,5
2005-08-20,2006-10-01,102
2011-02-06,2011-02-06,115
2012-07-29,2012-07-29,22
2019-07-31,2019-09-27,212
2006-03-02,2006-03-19,383
2007-10-23,2012-07-26,1044
2007-02-27,2013-04-24,1504
2008-03-25,2010-11-24,331
2015-11-05,2015-11-05,46
2016-04-07,2016-04-12,77
2007-11-27,2009-07-06,712
2007-02-23,2007-07-04,522
2008-06-02,2008-06-26,166
2009-08-13,2009-09-14,1255
2019-02-09,2019-02-09,39
2009-02-12,2009-06-08,336
2014-02-04,2014-02-04,7
2007-03-23,2007-03-27,153
2006-08-20,2006-08-29,200
2018-11-18,2018-11-18,277
2009-05-13,2010-02-01,883
2016-12-09,2017-08-04,1112
2018-08-28,2018-08-28,123
2012-03-06,2012-05-23,655
2016-04-26,2016-05-11,1070
2009-08-05,2009-08-05,18
2008-03-25,2008-03-27,36
2017-05-16,2018-03-17,127
2016-12-25,2016-12-25,6
2014-06-06,2014-08-19,894
2016-11-22,2016-11-22,17
2017-01-03,2017-01-20,246
2018-09-03,2018-09-04,17
2014-06-04,2014-06-04,336
2006-03-30,2006-04-01,526
2006-04-14,2006-04-30,64
2006-07-07,2006-09-07,285
2006-09-15,2006-09-15,10
2008-01-29,2008-01-29,453
2006-12-21,2007-04-10,228
2008-01-09,2008-03-31,84
2009-05-11,2009-07-13,178
2013-10-22,2013-12-06,144
2014-12-29,2015-01-05,51
2013-12-14,2013-12-22,337
2019-08-07,2019-08-07,53
2013-06-27,2013-07-20,74
2006-07-01,2007-08-06,311
2003-02-28,2003-02-28,114
2010-08-24,2010-09-20,666
2006-06-08,2006-12-16,531
2012-12-14,2012-12-14,101
2007-11-24,2007-12-02,776
2008-05-11,2008-07-22,387
2008-07-26,2008-07-31,134
2008-09-05,2008-09-07,217
2008-09-19,2008-09-24,176
2015-08-04,2015-08-04,81
2015-09-01,2015-09-01,52
2011-09-30,2011-09-30,66
2008-01-17,2010-10-01,8714
2010-02-04,2010-06-30,192
2011-01-28,2011-01-28,40
2013-09-16,2013-11-24,430
2006-11-11,2006-11-22,157
2006-12-11,2007-02-03,401
2009-11-17,2009-11-17,4
2010-01-21,2010-01-24,118
2010-02-17,2010-02-17,37
2010-03-25,2010-03-25,22
2010-07-19,2010-07-19,19
2010-05-20,2010-05-20,27
2010-12-11,2010-12-11,21
2016-05-25,2016-05-30,54
2019-06-25,2019-06-27,370
2011-03-02,2011-03-02,13
2012-05-09,2012-05-09,100
2013-04-27,2013-05-01,457
2014-05-24,2014-05-24,12
2009-06-28,2009-09-01,905
2009-12-27,2009-12-30,35
2008-01-18,2008-01-18,105
2007-09-26,2008-06-18,128
2018-08-08,2018-08-08,410
2018-11-29,2019-01-19,490
2006-12-15,2007-09-20,408
2015-11-28,2015-12-28,62
2012-07-18,2014-09-13,12897
2012-11-22,2012-12-05,74
2007-11-02,2011-11-27,795
2017-12-24,2018-02-02,1342
2016-02-17,2016-03-13,187
2006-10-30,2006-12-13,301
2008-08-17,2008-08-22,348
2009-06-19,2009-06-19,43
2009-06-20,2009-07-13,555
2011-08-17,2011-10-02,1005
2019-06-10,2019-06-10,13
2009-03-11,2009-03-11,13
2009-03-22,2009-03-22,2
2006-11-26,2006-11-26,27
2013-08-27,2013-09-01,88
2006-12-08,2011-09-13,431
2009-06-10,2009-06-23,413
2014-08-06,2018-03-05,92
2014-12-27,2018-03-04,57
2019-01-10,2019-01-10,101
2019-01-08,2019-01-08,9
2018-12-30,2019-01-11,207
2012-12-02,2013-05-29,180
2008-07-10,2008-07-14,145
2010-10-15,2010-12-07,40
2012-08-07,2012-08-18,170
2013-10-29,2013-12-26,95
2010-01-31,2010-01-31,10
2015-07-19,2015-08-04,518
2017-05-17,2017-05-18,27
2015-09-17,2015-09-17,18
2008-08-12,2008-10-26,254
2015-08-05,2018-10-04,2059
2006-04-11,2006-04-11,15
2007-01-16,2007-02-22,332
2009-07-07,2009-07-13,90
2010-03-15,2017-05-08,839
2008-01-29,2008-03-20,397
2011-01-22,2011-01-22,6
2012-04-01,2013-02-13,87
2012-06-26,2012-06-26,8
2011-11-16,2012-08-19,165
2010-08-31,2010-08-31,2
2012-10-01,2012-10-01,39
2009-10-02,2010-03-10,182
2010-11-26,2010-11-26,17
2011-01-09,2011-01-09,1
2013-05-16,2013-05-20,64
2009-07-07,2009-07-07,21
2007-04-13,2007-04-14,162
2016-04-28,2016-05-06,167
2016-04-22,2016-04-22,56
2007-11-13,2010-09-28,1056
2008-03-13,2009-07-04,886
2007-10-05,2010-05-25,807
2008-03-10,2010-09-08,814
2007-10-04,2007-11-08,69
2013-04-14,2013-04-14,26
2012-10-24,2017-12-30,409
2008-10-29,2008-11-06,158
2011-05-13,2011-07-18,43
2008-10-06,2009-01-17,160
2011-11-20,2011-11-21,23
2019-08-03,2019-09-06,392
2006-12-27,2006-12-30,635
2006-09-04,2007-12-01,317
2009-11-06,2010-10-08,81
2013-02-28,2013-02-28,5
2015-08-12,2015-08-19,92
2018-04-20,2018-04-20,83
2018-08-07,2018-09-04,194
2008-08-26,2008-08-26,7
2006-03-08,2006-03-09,296
2014-03-29,2014-05-01,256
2014-07-27,2014-07-27,25
2011-03-02,2011-03-02,11
2013-08-01,2014-02-13,2911
2015-02-03,2015-03-06,5264
2017-01-06,2017-01-09,214
2016-12-04,2017-04-29,6379
2019-05-02,2019-07-22,308
2017-10-30,2018-01-07,888
2018-11-13,2018-11-15,68
2014-10-11,2014-10-11,7
2007-05-08,2007-05-24,177
2010-12-16,2010-12-16,9
2016-01-17,2016-02-13,270
2016-11-29,2018-07-29,135
2018-08-12,2018-08-12,45
2005-08-16,2005-08-21,92
2010-09-28,2011-01-27,257
2008-08-11,2010-03-08,5050
2012-03-22,2013-12-16,121
2013-06-20,2013-07-04,350
2011-01-25,2011-11-14,429
2009-10-06,2009-10-16,64
2009-09-12,2009-09-16,770
2013-10-06,2013-10-06,17
2012-02-21,2012-04-16,548
2006-05-26,2006-08-17,60
2006-05-07,2007-04-05,113
2006-03-29,2006-07-24,191
2016-09-24,2020-02-08,155
2008-12-06,2009-08-02,499
2008-03-20,2008-04-02,282
2007-12-01,2011-11-05,577
2009-07-16,2009-10-23,1525
2010-06-04,2010-06-08,50
2010-12-09,2010-12-09,18
2018-03-16,2018-03-20,175
2012-12-22,2015-06-03,349
2018-07-06,2019-09-12,122
2015-09-11,2016-08-25,455
2010-10-26,2010-10-27,247
2009-07-14,2009-07-14,151
2011-05-13,2011-06-04,426
2011-11-11,2012-01-09,493
2019-11-07,2019-11-08,200
2010-03-01,2010-05-31,31
2010-10-04,2010-10-04,89
2008-02-09,2008-02-12,103
2015-04-02,2015-04-04,84
2017-10-09,2017-10-09,19
2014-05-20,2015-04-20,136
2010-10-23,2011-12-15,213
2018-05-03,2018-11-26,172
2018-08-29,2018-09-10,63
2018-09-08,2018-09-09,22
2009-07-21,2009-07-21,16
2007-05-15,2007-05-15,30
2006-11-27,2007-02-02,229
2009-01-21,2009-06-07,266
2013-12-01,2013-12-01,6
2015-11-24,2015-11-24,116
2010-04-18,2010-05-31,391
2012-03-19,2012-05-15,180
2012-09-17,2012-10-21,672
2014-01-04,2014-03-21,26
2007-03-03,2007-03-03,49
2008-12-01,2008-12-01,86
2008-02-06,2008-08-02,168
2012-12-09,2012-12-15,100
2017-01-03,2017-01-03,71
2019-07-31,2019-07-31,266
2009-08-29,2009-08-30,331
2008-08-06,2011-01-18,254
2007-11-11,2008-02-26,501
2008-07-10,2008-07-23,121
2011-02-25,2011-02-27,161
2013-10-27,2013-11-02,154
2005-09-23,2008-04-21,10994
2010-07-22,2010-12-17,617
2012-06-18,2012-06-18,42
2014-06-17,2014-06-17,28
2015-05-28,2015-05-28,115
2009-08-02,2010-04-23,4523
2006-09-30,2006-12-16,1218
2014-03-03,2014-07-12,689
2007-04-08,2008-09-25,5349
2010-06-23,2010-10-20,556
2018-01-19,2018-02-05,391
2006-08-08,2006-08-08,5
2008-07-08,2008-07-11,72
2007-02-21,2007-02-28,51
2015-02-10,2015-02-23,156
2009-06-28,2013-11-25,82
2008-08-01,2008-08-01,28
2016-11-23,2016-12-02,123
2019-01-23,2019-02-02,224
2007-05-09,2007-05-31,39
2007-06-17,2007-06-17,3
2007-09-06,2007-09-06,5
2007-09-27,2007-09-27,24
2007-09-29,2007-09-29,51
2009-02-09,2012-05-17,494
2009-03-17,2009-03-18,5
2016-09-01,2016-09-01,18
2005-11-06,2007-03-30,121
2008-06-26,2008-09-03,53
2008-06-15,2008-06-19,26
2012-03-15,2012-12-06,37
2013-03-17,2013-05-06,275
2019-05-01,2019-05-01,3
2005-12-14,2005-12-14,5
2012-06-10,2012-06-10,35
2009-02-02,2009-02-02,22
2012-03-29,2012-04-03,72
2019-05-31,2019-05-31,114
2010-12-26,2010-12-26,21
2011-01-14,2011-01-19,87
2008-01-29,2008-01-29,155
2016-11-03,2016-11-03,33
2016-10-28,2016-10-28,74
2019-07-23,2019-07-23,132
2019-07-03,2019-09-24,1011
2009-02-20,2009-04-10,54
2011-05-30,2011-06-04,127
2014-10-06,2014-10-06,3
2011-06-22,2012-07-26,135
2005-10-11,2010-11-03,645
2006-09-12,2006-09-16,94
2008-07-27,2008-11-15,99
2010-06-14,2011-11-16,67
2017-07-21,2018-05-17,461
2006-12-12,2006-12-22,153
2007-02-19,2007-03-09,55
2007-02-22,2007-03-06,35
2007-02-27,2007-03-08,19
2015-07-01,2015-07-05,54
2015-12-28,2016-01-07,545
2016-11-13,2016-11-29,414
2019-02-13,2019-03-01,193
2008-11-16,2008-11-17,27
2007-04-08,2007-04-10,224
2011-12-22,2011-12-22,6
2013-03-04,2013-03-04,2
2009-07-16,2009-07-25,43
2013-08-16,2013-08-17,79
2014-12-02,2014-12-06,285
2014-11-26,2015-07-21,367
2015-05-17,2015-05-17,38
2012-08-27,2013-01-08,245
2013-08-10,2013-08-11,122
2013-08-17,2013-08-17,38
2007-07-28,2007-07-28,3
2007-12-01,2007-12-05,7
2013-01-15,2013-01-15,30
2007-09-14,2007-09-29,140
2013-02-28,2013-02-28,129
2009-04-01,2009-04-01,117
2009-04-25,2009-06-09,163
2019-01-10,2019-08-02,205
2018-12-23,2019-05-02,122
2006-12-12,2007-01-19,189
2006-01-28,2008-05-07,5794
2007-02-28,2007-10-30,50
2016-09-23,2016-10-21,78
2008-12-31,2009-07-15,101
2009-07-11,2009-07-11,95
2011-02-18,2011-02-18,104
2011-09-19,2011-09-20,91
2012-03-07,2012-04-05,63
2012-06-14,2012-07-27,688
2015-08-09,2015-08-10,97
2017-02-23,2017-04-05,188
2018-04-26,2018-04-29,31
2019-02-24,2019-02-26,417
2012-12-09,2015-11-29,1042
2008-03-14,2008-03-14,26
2009-12-01,2009-12-01,2
2012-05-28,2012-08-29,529
2013-01-14,2013-01-14,11
2019-02-07,2019-06-17,672
2007-12-12,2007-12-17,360
2007-08-20,2007-08-20,178
2007-11-22,2007-11-24,286
2007-08-20,2013-05-19,627
2009-08-09,2009-09-29,311
2006-06-16,2006-08-16,375
2006-09-22,2006-09-22,55
2011-03-22,2015-01-26,69
2015-01-31,2015-02-04,435
2006-04-11,2006-04-16,184
2018-01-02,2018-01-03,68
2018-06-07,2018-06-07,15
2007-08-03,2007-08-03,38
2007-04-05,2007-05-08,97
2014-02-27,2014-03-02,56
2014-11-10,2014-12-30,60
2007-01-11,2007-03-21,942
2004-04-11,2004-04-11,53
2015-01-06,2015-08-10,583
2012-01-31,2012-02-10,22
2014-06-12,2014-06-13,71
2013-12-30,2014-01-14,322
2014-06-23,2015-03-08,671
2006-10-30,2007-10-22,2455
2011-11-15,2012-04-07,393
2008-12-07,2010-03-07,258
2015-03-06,2015-03-06,9
2008-06-13,2008-06-13,3
2014-04-30,2014-07-03,269
2015-08-23,2015-09-19,12
2018-09-18,2018-09-18,17
2008-02-22,2008-03-16,19
2016-07-20,2016-07-20,384
2019-07-12,2019-07-16,53
2006-03-01,2006-04-15,208
2006-04-06,2006-04-13,94
2006-09-27,2007-10-31,93
2006-10-14,2006-10-14,12
2006-12-18,2006-12-18,16
2006-12-19,2006-12-21,64
2007-11-01,2007-11-01,66
2008-03-08,2008-03-08,68
2008-06-03,2008-06-03,102
2008-06-05,2008-06-05,94
2008-06-07,2008-06-07,4
2013-04-25,2013-04-28,34
2017-01-09,2017-01-09,3
2016-08-06,2016-08-06,13
2008-03-26,2008-03-26,33
2009-02-28,2009-06-22,400
2019-01-11,2019-01-11,125
2019-05-28,2019-05-28,42
2012-11-03,2012-11-07,58
2014-03-09,2014-03-14,160
2009-01-12,2009-01-14,112
2011-07-03,2011-07-25,712
2010-08-22,2010-11-08,1188
2008-03-24,2008-05-04,368
2011-06-01,2011-06-01,6
2015-08-25,2015-08-28,151
2007-08-24,2007-09-02,227
2007-09-05,2007-09-21,95
2007-10-27,2007-10-27,6
2010-01-21,2010-01-21,13
2010-04-04,2010-04-05,253
2012-02-17,2012-02-17,44
2012-06-13,2012-06-14,3
2012-07-15,2012-07-15,11
2010-10-20,2010-10-20,828
2016-03-29,2016-03-30,166
2018-11-04,2018-11-07,27
2011-02-01,2011-09-01,131
2020-01-07,2020-02-28,121
2006-11-18,2006-12-10,740
2012-09-18,2012-09-18,12
2006-12-14,2006-12-14,5
2007-09-07,2008-08-18,2365
2014-05-27,2014-05-27,38
2007-10-19,2007-11-11,589
2007-12-02,2007-12-02,555
2014-05-08,2017-04-01,330
2017-08-27,2017-09-01,26
2019-02-07,2019-02-07,26
2006-05-31,2007-11-01,2941
2007-07-04,2007-07-04,135
2011-01-19,2013-11-20,265
2016-05-17,2016-05-17,3
2016-07-25,2016-07-26,5
2019-05-08,2019-05-08,20
2006-08-07,2006-11-29,1314
2008-01-21,2008-01-23,24
2007-12-17,2008-03-21,660
2018-03-26,2018-05-09,512
2006-05-10,2006-05-27,151
2011-02-27,2011-11-14,91
2016-04-29,2016-05-09,276
2008-12-15,2008-12-15,36
2016-09-14,2016-12-05,37
2008-09-07,2008-09-11,177
2005-05-08,2009-09-22,492
2011-05-05,2011-05-05,78
2006-07-27,2006-07-27,85
2006-02-14,2006-07-23,606
2007-08-15,2007-08-15,185
2016-11-30,2016-11-30,40
2007-02-26,2007-05-17,152
2009-04-10,2009-06-08,889
2018-04-13,2018-04-13,42
2013-06-29,2013-06-29,16
2006-05-31,2006-06-04,48
2006-06-15,2006-07-27,524
2006-06-23,2006-08-01,523
2006-07-18,2006-07-28,109
2006-11-29,2006-12-01,67
2015-07-23,2015-07-23,167
2015-08-01,2015-08-02,35
2015-08-02,2015-08-02,13
2015-08-12,2015-08-12,10
2016-02-14,2016-02-18,73
2007-11-13,2007-11-16,47
2007-07-26,2007-08-02,89
2007-07-29,2007-08-05,148
2007-07-31,2007-08-09,83
2007-08-19,2007-08-21,108
2007-12-05,2007-12-08,9
2017-03-26,2017-03-26,32
2007-06-11,2007-06-11,26
2008-09-23,2008-11-07,127
2009-10-12,2010-03-17,449
2011-12-01,2012-03-13,504
2012-10-13,2012-10-15,62
2017-06-01,2017-07-21,446
2019-06-05,2019-06-05,106
2015-12-11,2015-12-11,9
2017-02-05,2018-04-10,1181
2013-08-29,2013-09-16,327
2009-01-06,2009-02-03,29
2012-02-13,2012-02-13,17
2007-10-24,2007-10-24,5
2013-09-22,2013-10-06,49
2007-10-28,2007-10-28,3
2018-10-25,2018-10-25,1
2012-04-18,2012-04-18,11
2008-05-31,2008-05-31,1
2006-08-08,2008-02-21,298
2009-11-10,2009-11-10,5
2016-07-21,2016-07-21,40
2008-09-14,2008-09-14,1
2015-07-24,2015-07-24,18
2007-09-12,2007-09-12,166
2017-07-25,2017-07-25,104
2011-10-20,2019-02-20,460
2012-06-10,2012-06-18,92
2012-06-21,2012-06-21,30
2012-12-16,2012-12-18,335
2013-06-01,2013-06-01,76
2012-09-05,2012-09-05,45
2015-10-20,2015-10-22,327
